client_id,Premium Status,Category,Sub-Category,Total Past Transactions,Total Past Spending (€),Total Past Products Purchased,action_universe,action_category_label,action_label,client_is_present,client_is_invited,gross_spend_next_30_days_in_category,most_purchased_product_category,days_since_last_transactions,T
c02502430,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Outdoor Event,1,1,0.0,Other,5000.0,0
c23854823,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Outdoor Event,0,1,0.0,Other,5000.0,0
c51219983,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Outdoor Event,0,1,0.0,Other,5000.0,0
c28738989,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Outdoor Event,0,0,0.0,Other,5000.0,0
c17037470,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Outdoor Event,0,0,0.0,Other,5000.0,0
c67357526,0,2,1.0,2.0,3462.0,2.0,Women's Fashion,Retail,Outdoor Event,0,0,0.0,Other,70.0,0
c22012237,0,0,1.0,36.0,163908.0,36.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,5.0,0
c28886184,0,0,1.0,19.0,131682.0,19.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,10.0,0
c61328105,0,2,1.0,1.0,350.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,846.0,0
c17036966,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c15690318,0,0,1.0,23.0,95225.0,23.0,Women's Fashion,Retail,Exclusive Offer,1,1,15009.0,Women's Fashion,176.0,0
c61318904,0,2,1.0,1.0,2935.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,1466.0,Men's Fashion,86.0,0
c00337040,0,2,0.0,2.0,2359.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,124.0,0
c05032179,0,2,2.0,10.0,26255.0,10.0,Women's Fashion,Retail,Exclusive Offer,1,1,2258.0,Women's Fashion,74.0,0
c05648846,0,0,1.0,14.0,54873.0,14.0,Women's Fashion,Retail,Exclusive Offer,1,1,19237.0,Women's Fashion,40.0,0
c05897016,0,2,0.0,1.0,1932.0,1.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,11.0,0
c08776588,0,2,0.0,3.0,4570.0,3.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,104.0,0
c11897614,0,2,0.0,1.0,7844.0,1.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,5.0,0
c14667422,0,2,0.0,5.0,11000.0,5.0,Women's Fashion,Retail,Exclusive Offer,1,1,15980.0,Women's Fashion,220.0,0
c21402743,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c25635348,0,0,1.0,31.0,145574.0,32.0,Women's Fashion,Retail,Exclusive Offer,1,1,4179.0,Women's Fashion,14.0,0
c38608122,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,25352.0,Other,5000.0,0
c42358055,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c43443919,0,0,1.0,41.0,139028.0,41.0,Women's Fashion,Retail,Exclusive Offer,1,1,18295.0,Women's Fashion,12.0,0
c49877799,0,2,1.0,2.0,11199.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Men's Fashion,67.0,0
c51367090,0,2,2.0,8.0,23533.0,8.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,30.0,0
c57241445,0,0,1.0,25.0,67065.0,25.0,Women's Fashion,Retail,Exclusive Offer,1,1,4536.0,Women's Fashion,6.0,0
c60759935,0,2,0.0,4.0,8306.0,4.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,25.0,0
c64086463,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c68454739,0,2,0.0,4.0,8782.0,4.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Men's Fashion,47.0,0
c70142421,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c71992134,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c75311138,0,2,0.0,1.0,4380.0,1.0,Women's Fashion,Retail,Exclusive Offer,1,1,13147.0,Timepieces and Jewelry,269.0,0
c76261662,0,2,0.0,3.0,9912.0,3.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,18.0,0
c77722174,0,2,2.0,9.0,64879.0,9.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,34.0,0
c79107190,0,2,0.0,1.0,1029.0,1.0,Women's Fashion,Retail,Exclusive Offer,1,1,412.0,Women's Fashion,103.0,0
c84356914,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c89173185,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c01778046,0,2,0.0,2.0,1623.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,111.0,0
c56300163,0,1,2.0,1.0,11302.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,33.0,0
c62561384,0,2,1.0,1.0,2782.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Men's Fashion,973.0,0
c06091452,0,2,0.0,1.0,4372.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Men's Fashion,874.0,0
c68832570,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c75773848,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09127110,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67733086,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c68482307,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c12703897,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c94093978,0,2,0.0,1.0,3560.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,791.0,0
c14786771,0,2,1.0,1.0,590.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,137.0,0
c06682606,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c13108605,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c83931763,0,2,1.0,1.0,751.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Men's Fashion,42.0,0
c88006560,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c81860232,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c51106542,0,2,0.0,1.0,4025.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,1031.0,0
c75178521,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c91050045,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c28797557,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c22547295,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c06020175,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c31960083,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c24252053,0,2,0.0,1.0,1926.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,136.0,0
c02187955,0,0,1.0,25.0,71474.0,25.0,Women's Fashion,Retail,Exclusive Offer,0,0,10511.0,Women's Fashion,46.0,0
c06288546,0,2,2.0,3.0,4664.0,3.0,Women's Fashion,Retail,Exclusive Offer,1,1,2346.0,Men's Fashion,6.0,0
c21526996,0,2,2.0,6.0,10210.0,6.0,Women's Fashion,Retail,Exclusive Offer,1,1,3328.0,Men's Fashion,6.0,0
c61328105,0,2,1.0,1.0,350.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,852.0,0
c17037470,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c30429932,0,2,1.0,3.0,47247.0,3.0,Women's Fashion,Retail,Social Gathering,1,1,0.0,Other,320.0,0
c61318904,0,2,1.0,1.0,2935.0,1.0,Women's Fashion,Retail,Social Gathering,0,0,1466.0,Men's Fashion,95.0,0
c38968985,0,2,0.0,3.0,13950.0,3.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,150.0,0
c51682957,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c61328105,0,2,1.0,1.0,350.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,858.0,0
c17036966,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c03147210,0,2,2.0,7.0,21785.0,7.0,Women's Fashion,Retail,Trunk Show Event,1,1,14680.0,Other,400.0,0
c14289541,0,0,1.0,14.0,56686.0,14.0,Women's Fashion,Retail,Trunk Show Event,1,1,54603.0,Women's Fashion,52.0,0
c40018429,0,0,1.0,14.0,62154.0,14.0,Women's Fashion,Retail,Trunk Show Event,1,1,15259.0,Women's Fashion,12.0,0
c40129330,0,0,1.0,25.0,108707.0,25.0,Women's Fashion,Retail,Trunk Show Event,1,1,36443.0,Women's Fashion,2.0,0
c60184252,1,0,2.0,47.0,125154.0,89.0,Women's Fashion,Retail,Trunk Show Event,1,1,17757.0,Women's Fashion,2.0,0
c64903572,0,2,0.0,21.0,61764.0,21.0,Women's Fashion,Retail,Trunk Show Event,1,1,8420.0,Women's Fashion,69.0,0
c65743224,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,1,1,1096.0,Other,5000.0,0
c77381657,1,0,1.0,23.0,110462.0,23.0,Women's Fashion,Retail,Trunk Show Event,1,1,27022.0,Women's Fashion,44.0,0
c85072852,0,0,1.0,30.0,87262.0,30.0,Women's Fashion,Retail,Trunk Show Event,1,1,112941.0,Women's Fashion,68.0,0
c86004316,0,2,2.0,28.0,48491.0,28.0,Women's Fashion,Retail,Trunk Show Event,1,1,0.0,Infant and Toddler,47.0,0
c39523967,0,2,1.0,1.0,1159.0,1.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Women's Fashion,340.0,0
c18187450,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c69901310,0,2,1.0,1.0,1776.0,1.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Men's Fashion,566.0,0
c93970481,0,2,1.0,1.0,2420.0,1.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Men's Fashion,1025.0,0
c66251434,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c03970723,0,2,1.0,1.0,2032.0,1.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Women's Fashion,103.0,0
c29205319,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c94134800,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c38760630,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c99185591,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c00532485,0,2,0.0,7.0,33395.0,7.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,343.0,0
c00648948,0,2,0.0,2.0,10681.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,19.0,0
c01015052,0,2,0.0,1.0,2989.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,2677.0,Timepieces and Jewelry,138.0,0
c01177833,0,2,0.0,1.0,2132.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,1935.0,Timepieces and Jewelry,213.0,0
c02067682,0,2,0.0,1.0,2132.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,418.0,0
c02613211,0,2,0.0,12.0,24347.0,12.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,108.0,0
c03278364,0,2,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c03401924,0,2,2.0,18.0,45531.0,18.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,23.0,0
c03418452,0,2,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c03654923,0,2,0.0,10.0,31733.0,10.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,28.0,0
c03967707,0,2,0.0,10.0,20390.0,10.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,160.0,0
c04105959,0,2,2.0,15.0,45580.0,15.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,140.0,0
c04590468,0,2,0.0,1.0,1646.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,419.0,0
c04760465,1,0,1.0,22.0,61247.0,22.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,11076.0,Other,22.0,0
c05611714,0,2,0.0,3.0,7209.0,3.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,29.0,0
c05923785,0,2,0.0,1.0,4320.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,345.0,0
c06410683,0,2,0.0,1.0,2132.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,363.0,0
c06462730,0,2,2.0,14.0,31485.0,14.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,104.0,0
c07278304,0,2,0.0,12.0,36264.0,12.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,186.0,0
c07305936,0,0,1.0,5.0,25774.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,4.0,0
c07767641,0,2,0.0,2.0,11361.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,158.0,0
c08431968,0,2,0.0,4.0,11061.0,4.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,110.0,0
c08511933,0,2,0.0,1.0,1612.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,113.0,0
c08929164,0,2,2.0,21.0,46825.0,21.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,46.0,0
c08992243,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c09114991,0,2,0.0,7.0,24205.0,7.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,40.0,0
c09611010,0,2,0.0,1.0,2752.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,335.0,0
c10403480,0,2,1.0,2.0,9297.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,104.0,0
c11793460,0,0,1.0,16.0,35247.0,16.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,13.0,0
c12234693,0,2,0.0,1.0,2051.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,426.0,0
c12879105,0,0,1.0,34.0,89460.0,34.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,16.0,0
c13965143,0,0,1.0,41.0,113127.0,42.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,20.0,0
c14426047,0,2,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c14504269,0,2,1.0,3.0,4893.0,3.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,6018.0,Other,135.0,0
c14650954,0,2,0.0,2.0,2374.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,194.0,0
c15247956,0,2,0.0,1.0,3916.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,326.0,0
c15268217,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c15700954,0,0,2.0,51.0,67704.0,51.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,9.0,0
c17480848,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c18001019,0,2,0.0,3.0,6201.0,3.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,326.0,0
c20015607,0,0,2.0,45.0,124508.0,45.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,18.0,0
c21744082,0,2,2.0,10.0,12853.0,10.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,1673.0,Women's Fashion,72.0,0
c22096347,0,2,0.0,2.0,2781.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,117.0,0
c22121281,0,0,1.0,32.0,101075.0,32.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,34.0,0
c22206053,0,0,1.0,8.0,14485.0,8.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,111.0,0
c22999061,0,2,0.0,11.0,11307.0,11.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,96.0,0
c24252053,0,2,0.0,1.0,1926.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,150.0,0
c24303085,0,2,0.0,10.0,16760.0,10.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,78.0,0
c24433651,0,2,2.0,8.0,114620.0,8.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,8540.0,Women's Fashion,112.0,0
c25059869,0,2,2.0,18.0,18771.0,18.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,1336.0,Women's Fashion,92.0,0
c25932899,0,2,0.0,1.0,6096.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,313.0,0
c26254371,0,2,0.0,1.0,2677.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,219.0,0
c26666743,0,2,0.0,7.0,26662.0,7.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,151.0,0
c27260121,0,2,0.0,1.0,3419.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,91.0,0
c27372785,0,2,0.0,1.0,2051.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,120.0,0
c32294979,1,0,1.0,13.0,57252.0,13.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,57.0,0
c32328441,0,0,1.0,29.0,59845.0,29.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,78.0,0
c32537219,0,2,0.0,12.0,27165.0,12.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,9.0,0
c33219523,0,2,0.0,1.0,4077.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,3.0,0
c33250303,0,2,0.0,1.0,5998.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,314.0,0
c35678950,0,0,1.0,15.0,47084.0,15.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,125.0,0
c35721778,0,2,0.0,1.0,1384.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Men's Fashion,213.0,0
c35915239,0,2,0.0,5.0,7509.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,22.0,0
c37203579,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c37552092,0,2,2.0,14.0,37598.0,14.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,80.0,0
c40211295,0,2,0.0,4.0,18660.0,4.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,278.0,0
c40338603,0,0,1.0,52.0,98460.0,52.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,1.0,0
c41207580,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c42221095,0,1,0.0,1.0,8106.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,126.0,0
c43150715,0,2,0.0,6.0,19443.0,6.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,188.0,0
c43585336,0,2,2.0,6.0,14597.0,6.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,173.0,0
c43673859,0,2,1.0,4.0,17371.0,4.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,116.0,0
c43821675,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c45101019,0,2,0.0,7.0,15986.0,7.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,251.0,0
c45555595,1,2,0.0,12.0,57496.0,12.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,279.0,0
c45753901,0,2,0.0,5.0,10155.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,108.0,0
c45781998,0,2,0.0,1.0,540.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,20.0,0
c46589895,0,2,0.0,4.0,5791.0,4.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,291.0,0
c46841864,0,2,0.0,16.0,41906.0,16.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,8240.0,Women's Fashion,147.0,0
c47277971,0,2,0.0,14.0,33638.0,14.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,108.0,0
c47571288,0,2,0.0,5.0,11333.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,5073.0,Men's Fashion,4.0,0
c47733659,0,2,0.0,7.0,21104.0,7.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,13.0,0
c47949487,0,2,0.0,1.0,902.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,103.0,0
c49987839,0,2,0.0,2.0,2890.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,241.0,0
c50460855,0,0,1.0,16.0,114783.0,16.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,39096.0,Women's Fashion,18.0,0
c50505632,0,3,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c51244531,0,0,1.0,45.0,94803.0,45.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,4599.0,Women's Fashion,31.0,0
c51247122,0,2,0.0,2.0,2673.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,276.0,0
c51308082,0,2,2.0,10.0,28179.0,10.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,31.0,0
c51553860,0,2,0.0,14.0,32638.0,14.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,90.0,0
c52585587,0,2,0.0,2.0,4120.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,241.0,0
c52650788,0,2,0.0,5.0,7336.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,226.0,0
c52673133,0,2,0.0,1.0,4186.0,1.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,109.0,0
c52799004,0,2,0.0,8.0,34058.0,8.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,93.0,0
c53671607,0,0,1.0,44.0,139731.0,44.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,18.0,0
c53830940,0,2,0.0,4.0,5618.0,4.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,34.0,0
c54869565,0,2,0.0,11.0,55307.0,11.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,131.0,0
c55705510,0,2,0.0,5.0,19725.0,5.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,22475.0,Women's Fashion,60.0,0
c55789769,0,0,1.0,24.0,88337.0,24.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,5.0,0
c57220488,0,2,0.0,3.0,4339.0,3.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Timepieces and Jewelry,190.0,0
c57275459,0,2,0.0,0.0,0.0,0.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Other,5000.0,0
c58166782,0,2,0.0,14.0,52889.0,14.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,28.0,0
c58372838,0,2,0.0,9.0,31553.0,9.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,152.0,0
c58792964,0,2,0.0,2.0,2806.0,2.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,79.0,0
c59105634,0,2,2.0,20.0,24310.0,20.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,62.0,0
c59184329,0,2,0.0,3.0,7677.0,3.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,112.0,0
c59450301,0,2,0.0,6.0,22794.0,6.0,Timepieces and Jewelry,Retail,Social Gathering,1,1,0.0,Women's Fashion,58.0,0
